customer_id,device_id
f986c540-f919-44f4-8d26-42397d28da3e,d8583a1f-4202-4a8d-af68-05a1133255fa
5004fa30-1d3c-4d5a-829d-67033e22402c,75c9e45d-15d4-4083-a230-b67650709e16
eba53401-a44b-4ebd-834f-d4b0a059d14c,51121348-6d68-4b9c-b591-92a63a63785a
2e3d574b-57eb-4418-a778-9e84c7654689,6833302d-edc0-4a1f-8fae-a35ee4d0bd97
d3c04894-f805-4baf-85d4-e80b4b5fec1b,29a54a9c-27b8-4d5d-8aa2-e06f36e9b0f0
2439ae33-15a4-4c7c-b3bf-338e188b43d6,0cc5b8ca-c421-4005-9658-1cedde553d2f
05a628f8-8e6b-44c8-ad11-d19c2dd42318,e48ca212-9068-4ea9-a3de-b58f7c271687
3d12e6c6-cad4-4b98-b3b5-3ebf02623777,fc2c22f5-941b-41e7-9485-2bef6ff7c31d
f910cfc3-7bab-4e80-8668-a4bcadc5c723,d2e41bf4-a3aa-4c0d-acc8-cb3e831de9a0
1741a0ce-c436-4986-923b-f13e6a9bee30,03edf5c4-526d-4ebe-bf3c-37fa92e773d5
6e2c9970-1682-4ec0-9230-d9f877746be1,2783a5f7-bf03-4516-9a15-99c88c887f65
7ef7cdc9-fb00-41cd-8288-e43a29e0613f,3644a604-d6bf-4d65-b2f4-05db96e4cecd
442e20e0-d712-4cff-b3bb-bc2d1e69381d,3778d2bf-8f5a-4a0a-bdce-bf7ea2ca6b75
717a815f-8d39-4a77-a291-7408e2c77d05,c11317f9-e139-44b5-a1ab-87e4b1f26e7c
a0b4f882-3ef9-48f0-90af-84e13f49cd09,54d4287c-5765-49cc-b45b-333ac2b1ff52
0f7fc00e-1c66-46a8-a4b1-78bd3eb17958,31f86a2c-0ab3-4813-8194-3704174d7cc5
94ace4e8-5206-4b15-8acf-41a74bca0b47,12422f68-bc94-42cc-b3ad-b1af25d7e434
e9540f7e-53c0-4e07-8732-c6ec98d05b0a,231eb55a-ef9c-4056-ab99-86033e69d8c4
f35ede95-7fe7-429c-a59f-52f841303448,f27ab3be-04be-44f5-a598-49ef3e280f94
06ce850f-ff94-4722-af1c-19976ce1e682,424f4ee1-8333-4707-a697-f10962b5e46b
b158691e-1fea-4ace-890f-f0dac007f18d,284baebe-59f6-4fb9-ba84-08f1376db7fa
ea3babf0-6ef8-4cbc-ab6c-4b8204e72cc5,515479fe-327b-4101-84e5-6bb76c02e825
ae898c4b-08a6-4735-90d8-0a12a962fe28,2595888c-718a-4672-9a71-1f3a5f0d9298
4375cc64-a523-46b9-a87b-a34e5be6c014,c8d127a3-3d86-42db-87dc-33040ce1031a
23c4359f-24e5-4233-bc48-c19b724ce07f,f3b67d1f-8266-4bc3-b86a-fdd53c7925ee
9a285a3e-29d4-4048-8728-97ad95f8346a,db185306-aa75-4cee-b643-e66199f13ff1
119db8c2-545d-4feb-b9d5-b9269358a74f,ec62d6eb-9bc1-453d-9a3f-2db8fdc464ec
9dd97621-1fdb-4854-8a4c-ca2f4c3e7d32,8ccad4fe-173a-4770-a719-5d515c05dc73
0c235ee1-7e4e-412a-921c-2ebf7048954d,5f11aa98-d4b0-4f01-80d0-ac1eb931c6b4
ac66a771-49b4-4aac-837b-9e7321e90daf,61b3d014-8c49-4573-935e-d46d33fc8467
43e7a27e-0ad5-407f-8d0e-5df833b9a303,7cdf3301-5b34-4e37-8761-926b64baa34c
4eb66031-918c-4ee2-93c1-906ff9f7aefe,75a21928-1f0b-4b4f-a159-88eabbdcf217
6f0733e8-ca6f-4dfa-98e1-549e3bb03b28,a70f4b7f-32a1-493b-9d65-e270e9337820
f521193d-7834-4e65-90af-eb0db63c5114,91666114-0da0-4ea0-ad2e-23ba30eb3d11
efc84ed2-ebd0-4ad5-bbc4-34963cd0f2ca,20cfc208-4bba-4695-9f22-bcde8bc5265c
ac2f0eed-0975-4d23-9102-493d7d71fc28,81d393c3-edc7-4464-94cb-5a235725e348
ac2f0eed-0975-4d23-9102-493d7d71fc28,a818e83a-1acf-457d-8fec-1ac9da14c022
58793852-d603-44e2-a938-433b1b2bb578,9ec9f28c-40e3-4f47-bed3-67f0b68d4670
b5a5a019-cd4e-45f7-95cb-7f89f35a7426,0b08153a-77a0-457a-a63b-3c2022d81c87
ea2fb679-4a99-43e2-a637-2724980f1bd0,8e34e636-528b-4e1f-b2c8-6d7e8897a897
101c7709-e035-45ae-8f4c-1b7840520927,7fc2872d-e669-4848-8f8d-36d94450ca66
6786698f-035a-415c-9cef-aa4f9b25de59,79330ca4-151d-497d-bacd-6566df2dd2ef
b9b77c50-6a92-4a4c-a0bb-4dd450c3ce18,2d21e193-03ba-4da9-8967-9d931438e8e2
d760ca52-359f-4654-b7bf-aa0ad1af10bc,a72e303f-fe5c-47df-94d9-6e2e72956def
025749bd-83db-4f96-92a2-d88a57842398,4236fec3-4b95-44ad-812f-30e5daedf918
26bd5003-c14a-484f-9f19-51fe7aa6e468,4810725a-44c8-4a55-9118-d0f66e67f330
6d7c07c8-f624-4c47-998f-2cffa6d80c25,b2dbc755-004b-419b-974c-c17baf84bd61
799232a9-ef75-4215-baeb-21e7a007d57c,cb2a8b8e-8778-452f-a321-8e943386fcb3
e89ef27b-7274-4cb9-bf02-7eb64f417515,c2a8302c-a465-4b54-a17a-e9a2aeea9b6b
89f56901-5b9b-4b9b-a5f0-49159b4c0586,0f982d0e-af97-461d-9ffa-2cee18c89087
d2ded448-23c5-4bc6-9a8a-1ec388ad4407,990f3a9b-b8d9-4910-89df-ec024e894810
6efd0803-c710-4b5c-8a18-0dc45e5cafa9,621dc1b5-1116-434d-9e6b-b6e87f830735
c253af3f-6865-421d-894a-218f011b8e57,a3c87aa8-f9ac-4c7d-b2b1-d6ef80088613
1d1c78c7-01b1-4638-986a-5469f704ad6a,c52ed4c7-76f2-4a02-b96c-06eb49c8b1d5
3634a2f7-d78a-42ee-ac91-b24aef28e7a6,af1bf6d5-3155-49bc-a492-2cd85a5923e1
52cae47a-9e10-4ec6-bfa5-45ab03b4914c,9c77775a-e072-4e0f-a2bc-daa62aff827f
272a43a7-5b16-4236-a404-1fbd62f05064,f90eb177-e6ab-4bb5-b444-4c7dc617fcff
81d2afca-7f70-4906-acea-6a88b2609133,54484715-7b21-4662-accd-2fc126200fcf
4f1465ab-68b6-4a60-8dd6-0ece90dbf299,e3a781e7-c40b-49be-92ae-4c8dcd6ab78a
b38b3446-551e-42fe-9555-d33c7ced5c14,5fdf30ce-9773-4151-b1f4-ab590d7c0720
2ce8ff6d-d4cb-4f33-a59b-38acf76467e3,04e76523-a646-40ba-bd91-6d956b91c9b1
a1505921-96e8-458a-b3c3-f6bcf86e10ef,4da83387-1ed5-4dde-b25f-251a3c71f3ea
063eea9f-d6d7-441b-b50c-58c163ba0a20,bc96300f-3f34-4f82-ae70-9367c7d694a1
4caa66a9-5c0f-4890-8cc1-963773784375,4b2b39b1-d780-4fc6-b420-1512548cddc6
59c5d94a-26e6-49c9-bf75-ad80f4fd0803,069d0d72-696d-4c33-8a8e-f35dc72013d6
283ee077-bb5a-4356-96d6-9a5c963f4daa,72e4679d-5b24-4b0e-b64e-8839fc4c6286
283ee077-bb5a-4356-96d6-9a5c963f4daa,72ec466e-b80e-4759-9130-da4eb23399a0
283ee077-bb5a-4356-96d6-9a5c963f4daa,e9ac74dc-ff4a-4266-84bb-0f2aa9caa0fa
283ee077-bb5a-4356-96d6-9a5c963f4daa,f4481998-8d20-4c74-b713-27c553e9b664
283ee077-bb5a-4356-96d6-9a5c963f4daa,fdbdbe98-5f18-4680-bb45-03f21e4ccb67
3b27341b-8237-4336-bea1-ed743bf86011,a06dccf9-36b0-4c17-9eb1-4e61d0b8eca1
930082cb-50b7-440c-8fb7-993592f8d899,413030fe-1e9b-4b64-a994-1f4dc2bec4eb
889d1c0a-8e7d-42f8-8017-3ae92ac76127,9f490257-bcad-4edd-9340-18f8ad811006
a592c947-8d01-409c-8741-7d74fcd60849,3d57a5ea-88fe-4ccd-ab4e-5ffcb626a488
3711e720-6790-4915-9cda-a8759f7bf60d,c8cf3567-64b8-4d73-8695-9f1c371d247d
180dc38a-109e-455d-9728-134c65596089,396642a5-f487-406b-a9a1-fafdc8ac072b
3c970e5a-0a42-4d18-a1ed-b1ffa83f8a6c,9356ca34-e759-48e5-852f-9f6a9d440239
38936093-95d4-4317-b9ca-d12900b34c23,2513b5f0-c57e-454f-b373-ae3af4df0204
6fa386d0-6780-44ad-8d89-50cb8ee2339f,1728e24b-9838-4e20-9a74-0b8d8a882328
fa3071cb-3c05-4af8-99ab-2c7c6c40ccb9,2727c8d8-cb51-497a-bf9d-0621495f9e9d
e942fd5b-d01b-426b-a441-444dee396e9d,04a64644-8311-4224-b15a-6e47ff5b4dd4
8758c7ce-8b34-49a0-be27-d211174b9296,b52ee6b1-5be1-4a99-80da-63a539c15b5b
dad40831-9985-4636-a070-d6bd2605b18d,ab735cc5-68fb-464d-865d-44cc9257abe9
c921e4cc-19a7-406e-8f53-7a1583ce1f1a,46647992-49fb-4375-9514-fda2c1fcd129
b510c3df-a261-402c-9aad-e062f545e226,0f09c40e-de12-4c51-8259-644fd1074940
b510c3df-a261-402c-9aad-e062f545e226,7364120e-08ca-486e-aef4-04b224d85f62
b510c3df-a261-402c-9aad-e062f545e226,84c11c2f-586d-41d3-aa90-31707ddf82d2
b510c3df-a261-402c-9aad-e062f545e226,f424bff9-d670-4084-9d1e-4938229c725f
c99addfa-d124-402b-a50a-285dfad02829,f6a5d99c-a150-44ea-b582-c8ef5ce7a509
a986e83f-b6bd-40f7-82e4-69302b0afa80,02ef73eb-5de4-451f-bba4-c4006dbbb026
3105f880-f383-4448-a817-2766c40faaba,66823dfb-bfc1-403e-8914-dbc28f4de570
c697128b-07f8-446d-a3d3-2499992924f8,d1a2cfc0-bfae-4cec-84fb-04b3e8cd3e4c
46b406ee-6890-43bb-b470-4c37db9ef7a0,05d34aa6-1741-4e4b-bd0b-f9e64dc26bec
8d943a0a-77a1-49b2-8ecb-0f80e300acbc,46d8f386-0226-4ea6-86e0-239194a9545e
7d8a3718-7556-47a2-b097-c2e4d5848ce5,f3849d40-db4d-4406-86f3-940dc84e2bd5
fcb31cef-a642-44a1-aba9-215e08d33ab6,f614a8e5-3b86-4292-bd27-757ae267775f
84a527bb-a443-47b6-89b4-78c9d8b1550f,2b0cc6ab-714f-4a33-8841-182428cf258d
b05fdc22-a9d9-4b9b-8576-38d35ec91510,4d5f0f6f-6774-4ede-a491-ed492128ffb9
3c6b7a39-3edd-4862-b675-b45a68674115,4f0172bb-0091-4093-b19f-acca3c13a95a
669f8a41-df5a-4d27-994c-790632eb81bf,92acd828-b246-4016-98fd-294d3e0b1944
16e2ce75-4162-4944-bd28-9accf96ad1e5,1789f8fc-b811-4501-a37f-468033c9e42c
c9b61520-6753-48a9-903a-d1792a212ae5,9e1a2d7c-2397-4c1c-97dc-2537787eed70
dbc3b992-d0aa-4dd6-bbc2-d13ea9d91451,9335410d-8c1a-4b37-941c-b6b1daafe5f7
c6b4046e-9768-45d1-bd10-e75f47611328,ff00b523-ae04-45ab-8aed-3fe3f79e9d49
1f8e9171-2b0f-4f9e-980d-13d52cf1d713,34ae8a40-5c75-4d5f-a160-6dc0b4f81da8
e4ed3511-93d5-4d57-b76a-2fcb5a98ebf3,1893e140-5a9c-4e69-949f-f702f191ff1a
930088a1-1a28-4bc9-81dc-dc9d4083b0b2,9b7a5676-7531-4aff-9122-bd9165f0d1e6
38dae155-6112-4c19-9b7f-2d9c14e25979,26e3d149-3b82-42c2-a9e3-956e528220d8
f1f3745d-81e0-4cad-8798-df0a4a64a2c7,469c2397-507e-4f0c-85dd-89840403b304
0fd46b3b-4e43-408c-87de-f33999ed9b5a,19b8df1b-6141-42b2-b070-1fc60fd52de4
f88e0b9c-3cfa-4f69-a4f3-d0ad446f5b52,26a52e2d-1deb-421a-bb64-5c26d57d3196
2f4a706d-b6e5-4188-86bf-056a1368b18a,67575201-bac4-4036-8db6-4d25c890751a
70782489-9fdc-4677-a2fe-418e51eaa4e6,50a42b9f-a347-4a1d-9028-0992300508f2
d9f437ed-e8d7-4707-93cc-c82bf1adc593,fb00f3c7-7172-42ee-85dc-fb9c8ed0f6f1
dad55abe-635e-4f78-8a80-5f0e2386b4fd,d648ab14-6e93-4ce8-9d7e-6cfa020a3623
a3364681-0529-43a4-9db0-96bafc80591a,7f473917-dc20-409d-9e63-b98729c03108
66af2d0d-150d-4258-ac83-3b204fe7e0b4,045a2ea1-1f06-40bc-a0e0-def12ad1e5d5
37c5b09a-5d36-417a-b0c6-ada1692781be,d859dab1-68ec-4290-96e8-3e9732467433
e80e058e-1137-4aff-a0d8-08527189df19,40727f0c-af09-46aa-9645-d7b3de322248
264d9d9d-f6d2-4e3f-b2f9-988fb0da9254,069f3f96-48f7-4a6f-95b9-45c26364d76e
b9b13df8-36e6-4e40-a129-35cacc295bf3,ff6a37d5-0c22-4428-8c01-31eb5aeb8027
8c733516-b827-481d-84a6-c59f8e70143e,30f13ea9-1f7c-46d2-8e6b-b1964e8b7b1e
499e4076-8fe4-4f0a-b5e8-19df68679ecd,3e1ebffa-de90-4f59-943f-b144097bb505
bf2d0191-200c-47a1-b71c-e50204edc39e,8a241740-f2c2-4ba5-ba9b-3b342225c8f3
d6ff67df-a538-413d-b93d-c81ade816847,4dd29663-19d2-44bf-8474-8934a3278c8b
4f5d4eb8-b9af-4911-8fee-4d787bb0666c,516bd175-aa37-4fc9-9153-2307c22fc523
786d5d6b-e765-4dac-9907-e6927b150ed9,c34b17e4-e91e-403e-9097-145a9ee58f20
499d63f7-e733-44dd-a38d-59b43271a767,216b41ce-2949-41bb-a2c7-00571838e305
3a7d7058-57f5-492c-ba29-e760203e7126,07a79e2b-720c-4e4e-b460-0b223a3524fa
1595a604-0a11-4f54-a405-1d2d14f57bc1,b752a5ec-9f05-4217-89ce-1303e34c0374
4d3f3b92-776c-4b2a-8819-4a118ec45ea5,03f7e8e9-0bb4-4529-8463-76ffe44a05aa
01d4f9b1-0af2-4bf6-bb51-72898ccd85b0,f214b188-aecd-4c33-9eed-47fa94338aec
f6b91410-1c59-434b-92e8-6758da6701d5,561b357f-7a35-4cd2-ae12-fa1c9bb46324
582eeac4-79ca-4fb8-a921-e8c74e746563,a58f6320-25dc-4260-880f-1a46c9c902ae
dcf4d57f-1313-4f74-9f1e-2c538fef0471,d60c90b3-ecd6-4c56-9a1f-ab7c0952fe12
3f2f7c16-fd2e-4d0d-9e3d-6c3fb890cefe,3e7d139a-abf1-464a-a744-8bb2d1941c67
7a4c5813-7075-49f0-a9b6-77e0bc2bfa53,f7d49d7c-7838-4730-b385-28659c906120
a7696c15-38ff-475d-8e3b-63c8c288f0cc,4658985b-f0d0-42e7-a24f-29a03eea973f
53f9026e-b0ff-46e0-89ac-191563a64b58,d0cbe615-2960-44f5-86d6-3d9e2209ac56
d4348d5b-b5c0-403e-a1ab-fa3c808ecb95,269eb970-abbf-4c05-aa1c-e54493b7dda0
00fafa09-6f60-4a3f-91a3-3025734132ce,aeaceb2b-c801-42ec-9a52-561356c5a1c3
8b7083c9-da0b-41dc-86b0-7cdec63c0065,4bd1623a-3168-4045-afd2-fd2c7a5e0d32
df2a6b56-7827-42c3-a959-d930be67eebd,18cba32b-b7ce-49be-9fcb-9f91d9c84104
c7b70149-25cd-4b51-a05c-f6749f3d5d32,39ca2ac2-abdb-4c4d-81aa-5f5ea318d271
9c5794f2-aa99-4d39-a159-3a0de593f01c,afc07433-0011-4c71-8a7e-cd829ee3f183
6ef42258-7938-4211-98cc-5774bdffd75b,2f8de5ae-e5ef-4db7-ab4e-d9d1bbf74ecf
ed31e195-43b3-43db-bc3c-6df53c209ff7,0fb0b081-ef29-4b6b-b268-b2ac9b7cff00
29440a50-97c0-41ee-91a0-1c7200a2ac94,df237b7f-aadc-4e28-afa4-25dcc57f0b2a
b06ff84e-3a74-4996-8323-e9ebc2273e48,b0d6653f-6361-427d-87b3-51ac1de65396
977a1f54-c82b-42ad-87d3-fa383e17ce63,882aa5fe-f81a-44df-b908-ec9504a01124
a59c953e-11f3-444d-a991-5c8219307f14,eee90259-6af3-43d5-b155-8346ce75eedb
55983996-953c-4623-8c13-accf0c4e9e3a,4c8b6288-60bb-41ca-9b63-25ae53eb2011
ab05157f-1d62-435c-a474-c0a50798b3ef,402314e6-38f3-45e1-9f89-4b6100ddb108
c2448716-d309-43db-aca3-b3b4db510c46,e088ec5a-6d50-4b87-82ee-443f7b301ffe
9e22b517-a832-4a5d-b0df-9e3abd7c93de,90e7f8c1-f18c-4665-a05b-5433524cf28e
977fc1d2-777e-40e7-8a97-dee99d407284,5a69ec35-565e-4248-bd45-00b54a793f9e
e8b89bcf-1dff-4fd0-a90e-09154aca657a,b529e564-b308-4fef-8278-64558a5e7543
ca424b85-4bb5-4f38-b1d8-724469e31725,b68a9fc9-2a89-461c-a809-d74517070d6e
8b0ac3c6-a9f4-44d1-addd-617a2bb545d7,39a3f6a0-7068-4737-be06-c72987b56d1d
d41a6262-9aff-4d4d-bb8c-820525747e8a,1fa9c192-b6b0-478a-a8d2-6ee8fce7e9ca
a2c0f32e-3d8d-4087-9c4e-a8da5b1ec991,3e51299a-75e5-443e-be67-1764592ac5c3
fab1e44d-3f7b-45cd-b3df-f1e87199be09,0019d376-721d-44cf-8e72-dad0879fe799
1ca4f97e-eb77-443f-b06e-d4166e32db81,89c0daab-8b12-48ae-9cee-1332ee86df17
44d983f6-1227-463b-9a74-2107aced1482,e027fcbe-c824-45d9-97fc-0c49d634e77b
36b0f3ac-7d49-4ca5-83cd-7b2b3a4110c1,68238425-8cca-4b06-92b5-5da0b428959c
6ebcb46e-e7f6-4d1e-98f7-e7c99b778a41,dc17f62b-85e7-461b-a647-b0c99e7ba768
1f798985-e666-4faf-84a9-e9c513dd9bb3,a4afd3d9-6dda-4e3b-aa5a-a1b8ccf7034e
4b15e8a8-e84d-45da-b52c-5b80e0b3d728,642886ec-dd0c-44da-aca5-ac8a32f8f27c
aabf6601-1ddd-4ea1-bc8f-1689a2ce6759,613c8509-b115-4767-9732-64265fea149b
1f6421fe-8804-4614-a3a8-0f70dcc83f5a,a14f8062-6346-43e1-ad0d-02be9739d7a8
ef21c862-9997-4889-b718-117527ba4c42,af1c56fc-ca8b-4605-bfc3-ef179cf43925
63da8cfa-6d52-498f-ae82-c95b5f23adb0,858e00a7-4c37-4d59-9895-90e9e76142a5
2a8d7310-7709-4b8e-b6cd-4e2b53abc295,73dfbf61-a884-41ea-8a1a-ad3b4f89c8d1
0261ca6d-1cce-46ce-b7bd-199d2a40bd40,3ad887ac-c081-4931-857d-252b359f5bb3
fb1abc9c-60b6-41f5-aded-da89432ea587,fabdc8f5-dea5-46d7-bcdb-5bf9fb8ffb0d
2bce2b50-6ac8-4dec-8cd8-c4f4f07af061,475f3af4-1d99-4204-968f-b553d7959b72
ada171fe-6af4-465a-9ea6-f35e6b28121b,e1e064d9-01df-49dc-b71a-cfbc94b220bc
bdfbf53d-3a41-4988-b991-f28d005ca703,318d5c00-7a3d-4dd9-b3a4-1770e516e218
d2d56c9b-2280-4652-a265-debb90ca4b6f,ae0d296e-511f-4f48-99b3-7afd95a00166
78fba175-b7bc-4990-be8c-5b29be4107f7,50099bc4-a489-495c-95ab-88cd8ca6ebe7
044a77ea-57f9-47a4-a7de-5b7b6a1887c1,54028ea7-3f16-4c3d-b4ce-6b1c6edbdb00
f9b8fa4a-aba8-4e4a-9d8b-37ce7c2197bc,9a017a61-a399-4d76-8858-ed9c4511fa1e
cf560bad-e204-448e-a640-0ad87511c68f,9635c778-ff56-46a6-a93f-7f3e98ec7828
7f830759-ff13-4bd9-b8b4-c4d53b0f235d,73482abd-d016-4e5a-941a-3f15d7d82329
85042399-fa09-4a9d-8f41-b46f2597bd1c,570f9c96-8aa8-41eb-ba4e-7b1b4a73f12c
9b75d828-f1f8-4552-855f-f8e70fdf902b,921747c9-1e50-48dd-91e7-d47b4a454962
9d6ade61-6fb1-48d0-8186-8ba5aef927c8,a79a351f-2a27-4422-b075-4a4599216b80
ee332a4c-0d3f-446b-8970-eaf13bae2f93,578e39e1-05ac-4e67-8ab4-b4b7528d5d79
13df571f-e267-4586-8e7d-8a8de78d887b,33bce961-b834-4f5d-a10f-a7f6540bd192
c534fb8b-d99a-444c-943b-1ec88d67be00,bc7bf030-33da-4093-93d8-404ab675f0ef
1f40d230-b493-4f32-bb50-132913357722,6e0920ff-9375-4d62-bb82-2929576de014
e86bef28-8d42-4fe6-957f-61d5e6fb7813,5f0e1677-fb70-46d0-9a38-7bf75aa9be5b
ed03ced8-a9aa-4cd4-a3c8-b88b7ed2240a,66b3a87a-f160-4392-8c08-b36fdbb0a937
e4836f35-ac53-4635-945d-a75314806a08,7b1e983f-689a-45df-aa0f-35530e6820a1
872a459a-79a0-454a-ab6f-11b58cee69de,01d464f7-b2f7-4f13-b071-18603ced4bac
a7a01707-84dc-42a4-9961-0640bc01e558,ae02b167-606b-4248-ad44-78350dd7000e
08989252-01bd-4d64-bb0f-f94aa4ce3815,1c200fa6-28d2-4955-b9e4-da3949a9e914
e92ca9a3-0ec7-4ffa-bf77-8aad491c58fb,efc2b98a-c91d-4d2c-bbd4-14554ed0ce91
6adeb1c5-a086-463a-a291-796f6d1b2208,c341bce7-a49b-4e39-9b09-04d637cd775f
f8ff82a9-bd8e-4ed7-9421-b57fe56c8e9b,e7aea76c-150e-4400-a291-dda4e2330c20
87e79e5f-6a4c-46a1-ab1e-57ba865ea1ed,7015e821-a2c3-452c-8481-d2e338638a44
fb458935-2431-4665-bfaf-2520940693a2,d60b374c-6725-4daa-9660-ea5ef0770889
ad5854b2-b08a-41e5-afca-98121927e22c,f63827b9-683c-4253-abb1-f2c01e9e2053
b3af2163-1288-4b16-94ce-f334b5d274ac,87eba144-5494-4335-8e55-5ee602d9aa18
badc0144-e3ca-4305-86a0-f1a1e6d85881,46d72c6b-65d0-496a-974a-7b176341fef4
2c452321-3fbc-4dee-ba5a-3a9ae4a6bc1a,7e36a768-6357-4763-a082-3b2708859b86
69d125cc-4032-4943-abac-b30afe4813fa,62228c13-1a3f-416f-9359-d47074e404eb
6e12b830-b920-49e4-a503-adcf6e4d57fa,120cdd2b-d0f5-4392-8312-1f596ce56d9a
418900a6-3348-4194-81fe-4db14a4d16b0,9aaec221-55ee-4ec0-b914-3c51ea8b2d2f
2b936ec4-79ec-4590-ac0e-63f91d1993d6,795b65fc-7228-4e03-9fb8-f85c0b340eea
de94bbde-d28b-442e-9ba7-244910357e13,323f4feb-6639-40c9-95ae-75db6ac5ea81
311534a9-0cda-4704-8059-3d7e9b92e631,253b15ad-8308-4d42-ada5-f13c2bc82774
84a63b74-884c-40ba-ba57-a98270a5e57f,ab2d0e4f-7c7f-449f-81b0-6734e852da9f
a900e847-5979-4d8d-bae7-71f0639979a8,b2b5a5b0-4f2b-47cd-b4c2-699c36d366a0
96af6666-4089-48c9-9224-83a3f8182605,255b7d7d-a41a-4bed-87e5-c16b094177f0
f7cb1e83-7b42-41dc-a97e-d3b5db78bac5,f3b652e3-6365-4d5a-bc81-5f3389b3d8c1
9e5c09be-091a-408e-a843-8a599c430a6d,c6c40be5-63a5-425e-b53b-d085535ac1ba
7dbc4c01-aafa-4752-b279-9dd95e21efcb,059fcd93-19c4-4e0f-9191-962e63721b2b
09857f5c-23d3-43bf-b570-de4ac7c2cee9,2ae5965e-7eab-46aa-81a7-c2e69f983bd9
4de7396b-eccd-41b8-86d4-916a36a74acb,bac2366c-d493-457e-88e6-fde95e6a300a
e76d0ca4-e1c8-4632-b3b9-30f62d61ed3d,50faeb60-a859-4943-a328-1f44df1287c8
2bad65d6-e53d-4946-a243-820b11529a76,08f81981-5b4d-407b-b8f1-fedaf9cf582d
8daeb018-afec-41ea-a93f-15caf8f7b5dd,29b235cd-c33f-490b-9a06-67f64abd9e73
151b1590-6474-4888-b1ec-31a172c35ddf,9af4604c-a1a1-4e66-9d1f-6a8c5763b731
c2c2e369-97e2-4030-90ce-e735705f0d91,ad61ad89-a6cc-4a9f-9081-e000a6cad54e
52ea1869-0509-4cba-bada-7e6e226d4e15,596db2dc-f47d-4ad8-a5f0-452331e289ee
e9f2e400-4988-4e70-a0ba-72bddf872771,950d02dd-6e2e-45f0-92dd-0cb1c1e633d6
920543d9-a9fa-4eae-b5e3-31ba34e6ad09,b080d926-4682-466d-8d84-6dd08c2285a0
44bf8b84-402b-4e2b-9f47-b03c2c29cd54,c1af8f3a-81e1-42a6-aefb-b906f4cb5650
ce6d8f49-8844-47ca-b673-1d04ad266e34,0fdf676a-0fb3-4f76-bf7b-1cc969daeb76
bc2210ea-e7f6-4ecd-973c-d02fb095d579,7685f5d0-4a32-4504-a183-57155c1b828d
420c572f-16da-4bc9-8903-06eac7b6db6f,5f770cb2-d48e-4960-a46e-bfe87d8f53f7
876735fb-7435-4cd8-9fec-d2b78de8783e,336255cb-68dc-4efc-8381-1241a420a8c2
bb9b21b1-e7ab-4cef-8ee0-18283dfdc8a7,04b638c8-9c68-4473-b25e-4cd17b657432
bb9b21b1-e7ab-4cef-8ee0-18283dfdc8a7,769b217d-5fa8-4fc7-b7b9-54e630c92ff7
951b35b6-d874-4d4c-a1c8-56b58ffcf023,b956d10a-0f19-4ee8-b9c2-6d00413cf710
95305015-80db-4f4b-92b1-72f8e5367e31,1dbb92b4-6be4-440a-b298-cfa60ea2100a
1cf8be60-e1c1-4416-8140-d8a13cb2c0fd,5e479c65-3ca3-42d2-85f4-2fb867edef58
